CustomerID,total_purchases,total_quantity,total_revenue,unique_products,days_since_last_purchase,average_transaction_value
14762.0,1,332.0,294.67,21,263,294.67
13934.0,1,390.0,901.15,31,263,901.15
17204.0,4,628.0,1415.66,44,175,353.92
13262.0,1,125.0,192.29,11,263,192.29
15437.0,1,79.0,198.71,44,262,198.71
13196.0,4,1224.0,1741.53,97,11,435.38
12399.0,4,947.0,932.7,47,119,233.18
13132.0,1,20.0,75.3,3,261,75.3
17486.0,1,191.0,391.97,24,261,391.97
13037.0,3,431.0,858.37,44,138,286.12
16253.0,2,2541.0,3175.75,114,66,1587.88
13439.0,1,233.0,281.1,54,255,281.1
15424.0,2,272.0,320.34,17,254,160.17
14272.0,2,496.0,403.76,33,73,201.88
13060.0,1,123.0,303.93,15,253,303.93
14790.0,4,637.0,706.14,30,16,176.54
13571.0,12,1736.0,2062.6,157,12,171.88
13169.0,2,224.0,566.96,11,63,283.48
17648.0,4,487.0,1697.1,81,60,424.28
13059.0,1,35.0,145.65,8,249,145.65
16224.0,4,1042.0,1242.62,90,57,310.66
17886.0,3,400.0,720.83,93,31,240.28
13015.0,5,1614.0,2971.07,156,53,594.21
16105.0,1,240.0,233.37,13,248,233.37
14546.0,5,1317.0,2543.04,250,5,508.61
15244.0,2,405.0,625.17,31,65,312.59
13515.0,4,681.0,878.82,50,72,219.7
16031.0,2,423.0,502.59,91,92,251.3
17302.0,5,575.0,1111.98,68,14,222.4
14465.0,3,396.0,988.72,107,246,329.57
13489.0,4,209.0,234.03,11,105,58.51
16913.0,1,61.0,87.19,8,290,87.19
13751.0,1,79.0,172.65,9,288,172.65
14616.0,3,78.0,277.38,2,242,92.46
17165.0,1,100.0,152.88,10,284,152.88
14676.0,6,1048.0,1622.13,29,31,270.35
15400.0,5,265.0,532.6,10,92,106.52
16621.0,4,257.0,603.83,22,51,150.96
13299.0,1,30.0,127.8,5,268,127.8
18210.0,6,1299.0,2480.96,109,1,413.49
14059.0,1,95.0,155.55,8,266,155.55
12818.0,1,221.0,527.94,14,261,527.94
14267.0,3,530.0,1330.44,25,162,443.48
13731.0,2,278.0,571.59,36,219,285.79
13752.0,6,723.0,997.67,64,124,166.28
15119.0,1,88.0,207.8,14,245,207.8
12999.0,3,312.0,383.88,25,196,127.96
12447.0,1,190.0,447.29,26,243,447.29
14998.0,2,270.0,409.37,70,170,204.69
17589.0,4,1497.0,2280.46,172,60,570.12
16348.0,7,806.0,1316.7,157,32,188.1
15935.0,2,115.0,113.54,12,239,56.77
17930.0,5,820.0,1142.1,26,35,228.42
13952.0,2,1330.0,2998.7,120,217,1499.35
18079.0,4,2545.0,1460.74,99,45,365.19
15985.0,2,731.0,880.4,29,123,440.2
13692.0,3,1098.0,1214.76,48,24,404.92
15265.0,2,612.0,1421.52,76,151,710.76
15225.0,1,226.0,404.7,23,234,404.7
13485.0,1,268.0,441.99,23,233,441.99
17588.0,3,277.0,792.19,19,100,264.06
17718.0,1,83.0,128.85,6,232,128.85
17109.0,6,580.0,864.73,107,29,144.12
13482.0,1,116.0,184.64,11,232,184.64
16942.0,9,811.0,1857.29,159,12,206.37
15891.0,1,412.0,488.55,60,226,488.55
16099.0,3,434.0,731.9,29,50,243.97
15768.0,3,244.0,376.03,23,115,125.34
13229.0,1,63.0,153.15,10,225,153.15
13282.0,3,307.0,1056.94,29,18,352.31
15976.0,2,268.0,422.25,83,165,211.12
17443.0,1,27.0,28.62,1,219,28.62
13762.0,1,158.0,191.79,7,218,191.79
17429.0,3,532.0,493.85,36,128,164.62
18241.0,17,1051.0,2019.14,60,9,118.77
18235.0,3,1475.0,1686.73,100,71,562.24
12394.0,2,326.0,690.31,26,63,345.16
15258.0,2,142.0,566.76,32,168,283.38
18142.0,2,322.0,362.55,9,157,181.27
12700.0,4,2877.0,4509.43,193,7,1127.36
16440.0,5,1926.0,3593.63,186,7,718.73
18242.0,4,883.0,1995.62,72,72,498.91
14288.0,1,167.0,375.15,16,213,375.15
12592.0,2,284.0,411.5,11,92,205.75
17489.0,2,419.0,372.86,28,58,186.43
13136.0,5,1328.0,2543.51,94,56,508.7
17664.0,2,583.0,585.89,41,18,292.95
16116.0,1,248.0,566.98,34,211,566.98
14000.0,1,289.0,390.18,15,211,390.18
17970.0,1,344.0,434.85,27,211,434.85
13456.0,6,719.0,1516.72,43,17,252.79
16266.0,7,398.0,802.99,44,73,114.71
14009.0,2,365.0,691.81,42,198,345.91
16987.0,7,402.0,1502.1,74,3,214.59
17245.0,1,75.0,171.45,9,204,171.45
17871.0,1,140.0,145.19,10,204,145.19
15095.0,4,720.0,1110.21,30,103,277.55
16832.0,3,33.0,151.5,11,184,50.5
18150.0,3,332.0,566.58,29,32,188.86
17176.0,1,165.0,291.88,15,201,291.88
12710.0,3,842.0,1054.87,75,96,351.62
13546.0,3,359.0,598.29,72,12,199.43
15042.0,1,30.0,121.68,5,199,121.68
12562.0,7,1659.0,3262.68,99,8,466.1
14584.0,4,383.0,969.96,68,169,242.49
15402.0,2,295.0,520.56,35,148,260.28
13398.0,1,260.0,443.9,26,192,443.9
15124.0,2,191.0,164.66,14,22,82.33
12473.0,5,2171.0,2599.05,140,29,519.81
16484.0,2,200.0,391.8,25,173,195.9
13437.0,7,1257.0,3092.06,143,14,441.72
16593.0,3,95.0,271.13,24,50,90.38
16967.0,1,312.0,312.93,21,189,312.93
16963.0,1,35.0,110.55,7,187,110.55
16849.0,1,33.0,114.77,8,186,114.77
14561.0,3,906.0,1034.29,67,75,344.76
13510.0,4,1323.0,1731.13,86,1,432.78
15252.0,2,522.0,740.78,44,36,370.39
13484.0,1,44.0,307.5,8,241,307.5
16357.0,3,246.0,628.68,31,33,209.56
13404.0,2,111.0,252.49,11,1,126.25
15679.0,4,1080.0,754.43,98,24,188.61
17797.0,3,498.0,749.63,102,22,249.88
13663.0,1,91.0,181.07,13,179,181.07
14503.0,6,1898.0,3315.48,113,3,552.58
15036.0,3,294.0,440.13,107,72,146.71
15585.0,1,320.0,454.4,31,176,454.4
17490.0,7,891.0,1708.4,63,0,244.06
14820.0,4,253.0,498.79,24,21,124.7
17444.0,3,1745.0,2204.36,132,147,734.79
15921.0,1,145.0,284.69,24,172,284.69
12904.0,2,288.0,454.48,59,18,227.24
15825.0,1,207.0,268.59,20,172,268.59
12830.0,6,1026.0,1114.56,13,37,185.76
16114.0,1,43.0,135.75,8,170,135.75
17370.0,4,501.0,435.9,31,72,108.98
13300.0,1,203.0,371.89,20,169,371.89
14795.0,1,17.0,124.25,6,166,124.25
17768.0,3,1066.0,1993.07,77,8,664.36
13730.0,2,479.0,712.6,38,135,356.3
15007.0,1,69.0,154.46,12,159,154.46
18203.0,1,43.0,156.07,19,157,156.07
17046.0,1,381.0,473.69,22,157,473.69
13311.0,2,271.0,528.82,25,4,264.41
13667.0,1,154.0,295.67,82,149,295.67
13933.0,2,205.0,606.99,23,109,303.5
15306.0,3,721.0,1099.69,57,64,366.56
13994.0,6,931.0,2246.39,122,3,374.4
14117.0,1,72.0,90.0,3,143,90.0
17660.0,1,130.0,193.55,37,141,193.55
15506.0,3,776.0,899.68,121,22,299.89
17703.0,3,590.0,798.74,47,35,266.25
14305.0,3,1089.0,1848.66,96,71,616.22
15261.0,1,270.0,254.82,19,135,254.82
13925.0,4,318.0,561.01,28,92,140.25
15120.0,1,275.0,299.93,21,133,299.93
17173.0,8,1113.0,3610.75,36,5,451.34
12534.0,1,651.0,986.23,63,130,986.23
13075.0,1,425.0,798.24,22,129,798.24
12644.0,1,316.0,465.15,31,129,465.15
14076.0,1,81.0,113.02,43,129,113.02
12689.0,2,628.0,1155.21,57,25,577.61
17584.0,2,426.0,1127.65,30,7,563.82
13145.0,4,100.0,314.82,5,39,78.71
15411.0,4,521.0,1299.61,86,26,324.9
15247.0,1,145.0,317.75,6,122,317.75
14053.0,2,79.0,104.12,2,124,52.06
17941.0,1,54.0,67.77,2,130,67.77
13919.0,2,474.0,354.36,24,59,177.18
16292.0,1,191.0,297.35,17,121,297.35
17653.0,4,492.0,714.61,44,36,178.65
13645.0,1,95.0,163.05,5,120,163.05
13470.0,2,100.0,165.0,7,99,82.5
17070.0,1,133.0,307.24,62,114,307.24
12518.0,5,1318.0,1915.09,84,0,383.02
14529.0,3,348.0,606.89,177,60,202.3
16536.0,1,251.0,499.52,49,110,499.52
16201.0,4,1260.0,1826.08,74,3,456.52
17073.0,4,738.0,1383.35,142,17,345.84
15263.0,1,89.0,154.51,12,106,154.51
12715.0,1,197.0,288.86,20,106,288.86
17451.0,7,1140.0,1699.16,83,1,242.74
14141.0,4,355.0,909.88,27,2,227.47
14108.0,2,381.0,581.86,33,30,290.93
15866.0,1,126.0,200.68,43,101,200.68
18027.0,1,78.0,115.31,21,98,115.31
12794.0,2,583.0,844.26,43,53,422.13
12851.0,1,109.0,123.28,43,96,123.28
15652.0,1,208.0,330.59,21,91,330.59
12883.0,4,196.0,655.37,39,24,163.84
15533.0,3,268.0,713.97,73,19,237.99
12884.0,1,43.0,152.25,7,88,152.25
16141.0,1,238.0,580.7,30,88,580.7
16360.0,6,2072.0,3381.26,365,4,563.54
14020.0,2,432.0,629.39,37,16,314.69
14359.0,3,371.0,881.58,44,19,293.86
17037.0,1,656.0,1257.32,75,87,1257.32
17640.0,1,123.0,312.21,5,86,312.21
13860.0,5,570.0,1202.06,58,1,240.41
17333.0,1,366.0,490.47,28,85,490.47
14306.0,2,571.0,1428.89,33,51,714.44
15466.0,1,246.0,332.08,56,85,332.08
15341.0,1,435.0,1272.42,17,80,1272.42
14164.0,2,588.0,885.24,28,70,442.62
16236.0,1,184.0,431.3,20,78,431.3
13519.0,1,23.0,108.95,8,78,108.95
16198.0,1,129.0,376.28,15,75,376.28
13390.0,1,182.0,462.18,13,74,462.18
13434.0,2,162.0,278.94,9,74,139.47
13924.0,6,1373.0,1728.7,90,1,288.12
17513.0,1,139.0,319.68,6,72,319.68
18192.0,1,326.0,895.17,45,71,895.17
13364.0,1,71.0,134.96,10,71,134.96
12995.0,1,81.0,158.49,3,85,158.49
16778.0,2,194.0,243.94,16,74,121.97
18053.0,1,302.0,298.02,20,70,298.02
16747.0,2,498.0,781.89,34,37,390.95
14333.0,1,58.0,353.2,15,67,353.2
17330.0,2,102.0,341.4,5,22,170.7
14184.0,1,127.0,410.59,24,66,410.59
13351.0,1,117.0,331.44,16,66,331.44
17957.0,1,266.0,108.67,31,66,108.67
17666.0,2,365.0,433.11,14,3,216.55
13483.0,1,160.0,140.34,10,65,140.34
16803.0,1,245.0,332.3,24,65,332.3
13845.0,1,159.0,271.53,9,64,271.53
15766.0,1,170.0,303.66,11,64,303.66
12420.0,1,255.0,536.57,29,63,536.57
12519.0,1,183.0,305.34,17,63,305.34
17086.0,6,1406.0,1584.5,76,7,264.08
15612.0,2,52.0,187.65,4,36,93.83
16595.0,1,335.0,356.96,83,61,356.96
18088.0,1,109.0,156.17,35,61,156.17
14801.0,1,175.0,192.14,56,61,192.14
16179.0,1,99.0,200.08,11,60,200.08
17119.0,2,313.0,570.82,35,3,285.41
16120.0,4,592.0,955.03,26,59,238.76
14537.0,1,120.0,355.56,10,57,355.56
17279.0,1,45.0,139.28,8,57,139.28
16773.0,1,105.0,142.95,23,57,142.95
16793.0,1,146.0,241.84,16,57,241.84
16563.0,1,266.0,670.46,19,53,670.46
15598.0,1,160.0,238.68,14,53,238.68
14179.0,2,330.0,694.38,135,40,347.19
15853.0,1,135.0,110.8,29,51,110.8
18019.0,1,7.0,36.0,5,51,36.0
12522.0,2,121.0,168.8,11,39,84.4
14638.0,1,166.0,419.6,16,50,419.6
13917.0,2,228.0,267.14,16,49,133.57
15516.0,3,27.0,61.43,15,44,20.48
16742.0,1,1.0,7.5,1,46,7.5
14474.0,1,140.0,480.06,29,46,480.06
12398.0,1,1376.0,1460.83,85,45,1460.83
13978.0,2,225.0,167.36,14,14,83.68
16056.0,1,326.0,610.45,66,45,610.45
14539.0,2,407.0,526.66,31,15,263.33
16415.0,1,184.0,207.03,45,44,207.03
17545.0,3,332.0,566.34,122,43,188.78
15096.0,1,120.0,214.39,11,42,214.39
14416.0,2,212.0,286.16,13,22,143.08
12912.0,5,530.0,1337.04,17,2,267.41
15748.0,1,51.0,146.86,19,40,146.86
16506.0,2,42.0,90.3,3,19,45.15
18067.0,1,189.0,371.53,36,40,371.53
16190.0,1,67.0,134.5,6,40,134.5
17668.0,2,93.0,280.25,14,1,140.13
18164.0,1,184.0,389.9,24,37,389.9
13447.0,3,584.0,1109.19,55,23,369.73
13095.0,1,123.0,68.31,6,70,68.31
16861.0,2,98.0,147.09,6,59,73.54
13460.0,2,286.0,183.44,16,29,91.72
14039.0,1,71.0,121.75,6,33,121.75
14073.0,1,130.0,151.04,13,32,151.04
18123.0,2,429.0,474.48,31,24,237.24
13272.0,2,96.0,250.66,15,31,125.33
17313.0,1,632.0,1309.86,24,31,1309.86
16516.0,1,58.0,101.7,6,30,101.7
15463.0,1,97.0,124.43,7,29,124.43
16903.0,1,262.0,366.84,50,29,366.84
12538.0,1,191.0,348.75,21,29,348.75
12985.0,2,1002.0,1123.58,73,0,561.79
17052.0,1,256.0,402.15,72,28,402.15
13603.0,1,164.0,159.44,27,26,159.44
17566.0,2,518.0,871.81,113,8,435.91
15009.0,3,642.0,1229.13,148,12,409.71
15720.0,1,278.0,561.06,128,24,561.06
17357.0,2,153.0,372.29,41,24,186.14
17835.0,3,282.0,324.0,45,2,108.0
12349.0,1,613.0,1336.65,73,18,1336.65
15857.0,1,282.0,266.4,14,18,266.4
12920.0,1,120.0,141.37,27,17,141.37
14385.0,3,159.0,202.11,13,9,67.37
14756.0,1,407.0,690.31,38,15,690.31
17232.0,2,203.0,421.52,30,2,210.76
13332.0,1,179.0,345.9,21,14,345.9
13844.0,1,196.0,360.12,20,11,360.12
16800.0,1,498.0,1104.5,148,11,1104.5
13428.0,1,156.0,214.07,70,10,214.07
17600.0,1,135.0,148.71,13,17,148.71
14287.0,3,144.0,162.59,9,8,54.2
15904.0,1,84.0,150.73,30,8,150.73
18015.0,1,157.0,120.03,46,4,120.03
17809.0,12,1159.0,3243.21,46,16,270.27
12838.0,2,359.0,661.48,115,33,330.74
18085.0,2,265.0,689.95,25,330,344.97
12662.0,11,2025.0,3625.1,129,0,329.55
17643.0,1,71.0,96.3,8,373,96.3
17760.0,2,185.0,260.04,25,21,130.02
16539.0,4,477.0,1387.91,36,2,346.98
13576.0,18,1710.0,3991.53,78,10,221.75
13941.0,5,908.0,2655.4,24,21,531.08
15658.0,5,242.0,906.35,40,190,181.27
14901.0,9,640.0,1286.43,73,11,142.94
16244.0,2,855.0,1520.05,88,211,760.02
15823.0,1,1.0,7.5,1,372,7.5
15061.0,48,9937.0,23005.79,70,3,479.29
15574.0,4,331.0,637.94,131,177,159.49
14573.0,9,523.0,1370.13,127,179,152.24
16891.0,5,283.0,773.7,166,1,154.74
15769.0,26,3492.0,7137.18,26,7,274.51
16725.0,7,289.0,741.52,110,302,105.93
15545.0,2,163.0,285.62,78,54,142.81
18055.0,10,2423.0,6399.32,223,7,639.93
18156.0,2,301.0,720.99,100,12,360.49
17211.0,8,1275.0,2212.27,150,26,276.53
17026.0,2,52.0,73.53,4,185,36.77
16718.0,1,371.0,598.31,41,369,598.31
12472.0,7,4037.0,5955.75,219,32,850.82
15555.0,16,4347.0,4559.3,401,12,284.96
15953.0,8,848.0,1537.93,63,15,192.24
12763.0,2,250.0,398.38,16,138,199.19
14404.0,6,752.0,1382.49,70,33,230.41
12708.0,10,1307.0,2447.96,86,29,244.8
14443.0,4,917.0,1385.66,84,53,346.41
17227.0,6,521.0,692.18,28,18,115.36
14085.0,18,2940.0,4254.0,272,2,236.33
15882.0,4,246.0,482.46,23,198,120.61
17068.0,21,2164.0,4486.49,116,12,213.64
13030.0,2,394.0,719.38,76,11,359.69
14282.0,15,2241.0,3258.93,70,3,217.26
15965.0,4,444.0,837.61,88,17,209.4
15024.0,10,920.0,1637.73,105,9,163.77
17675.0,31,7808.0,18942.85,239,1,611.06
14821.0,1,20.0,48.8,2,366,48.8
15021.0,9,847.0,1848.67,287,8,205.41
16713.0,15,3661.0,6130.56,338,18,408.7
14217.0,17,602.0,1804.08,78,1,106.12
14766.0,6,1323.0,2436.08,111,8,406.01
18092.0,11,1865.0,5827.93,28,2,529.81
15358.0,22,6379.0,8040.87,292,4,365.49
14440.0,5,583.0,2158.73,33,8,431.75
13102.0,24,3922.0,5965.02,140,1,248.54
12872.0,2,316.0,578.37,58,326,289.19
13327.0,8,1504.0,3416.97,74,38,427.12
14713.0,11,1588.0,2540.26,146,9,230.93
14419.0,6,487.0,1054.71,112,10,175.79
15514.0,11,1435.0,2757.05,96,12,250.64
14159.0,11,4342.0,4634.32,501,19,421.3
16010.0,3,210.0,407.5,62,245,135.83
13198.0,6,2598.0,3305.9,199,10,550.98
12540.0,17,6315.0,10981.8,277,19,645.99
17890.0,2,407.0,580.11,88,322,290.06
17969.0,2,86.0,153.54,14,166,76.77
15159.0,30,10447.0,17294.43,363,1,576.48
16442.0,3,436.0,594.7,161,1,198.23
14524.0,9,676.0,1687.18,161,31,187.46
17975.0,13,1546.0,4379.39,189,15,336.88
14057.0,17,3944.0,5213.73,179,23,306.69
13178.0,11,3438.0,5522.22,95,26,502.02
18044.0,10,1033.0,1928.7,88,4,192.87
16553.0,12,1862.0,3156.98,62,163,263.08
12867.0,7,4089.0,3913.29,240,26,559.04
14401.0,13,3511.0,3578.87,113,4,275.3
15062.0,4,693.0,966.53,47,71,241.63
13317.0,6,1014.0,2164.78,100,66,360.8
16037.0,3,428.0,735.42,37,269,245.14
14841.0,6,1687.0,3148.48,103,53,524.75
16743.0,7,1974.0,2199.13,89,29,314.16
15789.0,1,411.0,337.89,25,358,337.89
13534.0,25,2961.0,5808.88,119,2,232.36
18260.0,6,1366.0,2470.36,86,172,411.73
12600.0,10,729.0,2313.05,32,28,231.3
13627.0,5,1032.0,1391.45,84,59,278.29
12726.0,7,2234.0,2078.37,57,28,296.91
16885.0,3,184.0,450.91,82,15,150.3
14472.0,8,1139.0,1798.9,153,103,224.86
12944.0,2,289.0,579.81,29,35,289.91
15279.0,1,168.0,266.79,19,354,266.79
15078.0,32,5065.0,9647.55,97,7,301.49
15527.0,8,968.0,2161.21,127,18,270.15
12678.0,12,3701.0,5974.88,105,42,497.91
14737.0,3,303.0,1027.78,15,3,342.59
14533.0,7,1239.0,1215.66,53,24,173.67
15841.0,4,782.0,1038.75,36,72,259.69
15661.0,2,90.0,98.1,4,317,49.05
15046.0,15,2234.0,3762.68,147,9,250.85
13097.0,10,2315.0,5517.51,214,32,551.75
13187.0,1,95.0,221.52,37,337,221.52
13593.0,5,731.0,1962.13,77,108,392.43
12539.0,4,2067.0,5034.1,157,22,1258.52
15281.0,9,1139.0,2227.74,121,58,247.53
12736.0,1,80.0,142.44,4,332,142.44
16351.0,1,90.0,153.9,8,332,153.9
15370.0,7,830.0,2072.7,65,40,296.1
12557.0,5,891.0,1939.41,15,16,387.88
18095.0,2,311.0,471.0,20,312,235.5
12437.0,18,2564.0,4066.44,118,1,225.91
18190.0,2,140.0,264.16,14,192,132.08
16315.0,1,75.0,208.02,14,330,208.02
14175.0,3,1506.0,2945.05,139,59,981.68
15033.0,10,1677.0,2495.2,315,4,249.52
14329.0,7,2675.0,4710.41,218,17,672.92
13700.0,10,2004.0,2078.23,139,26,207.82
17609.0,5,714.0,1068.76,199,40,213.75
12673.0,2,348.0,585.29,42,5,292.65
17988.0,7,43.0,152.42,37,11,21.77
14657.0,4,466.0,812.37,103,17,203.09
12356.0,3,1082.0,2083.49,53,22,694.5
12510.0,2,332.0,786.58,29,142,393.29
14428.0,5,391.0,1060.93,108,7,212.19
12916.0,4,977.0,2603.57,53,138,650.89
17769.0,10,1818.0,3823.19,200,12,382.32
14068.0,1,73.0,263.85,22,320,263.85
12559.0,2,265.0,482.76,21,310,241.38
12693.0,4,255.0,746.51,35,127,186.63
12625.0,2,1537.0,2298.27,73,211,1149.14
16730.0,3,861.0,699.69,75,52,233.23
14543.0,16,610.0,2924.69,43,28,182.79
14534.0,18,1911.0,4158.21,331,2,231.01
16222.0,1,365.0,805.42,120,318,805.42
13002.0,1,73.0,118.5,7,318,118.5
13049.0,2,199.0,513.63,14,64,256.82
17118.0,1,154.0,157.02,10,317,157.02
17027.0,6,421.0,883.49,110,78,147.25
12645.0,4,1039.0,1634.93,58,33,408.73
18125.0,4,753.0,1101.76,164,29,275.44
15549.0,3,685.0,1567.06,104,77,522.35
13305.0,10,1022.0,1762.21,50,4,176.22
16519.0,2,54.0,164.38,13,25,82.19
17076.0,3,240.0,701.48,17,36,233.83
12476.0,11,2283.0,5542.6,177,15,503.87
17293.0,9,1011.0,1659.68,93,8,184.41
15482.0,12,2245.0,6347.15,46,15,528.93
16705.0,20,3819.0,11063.99,133,0,553.2
13027.0,6,702.0,280.8,6,113,46.8
17381.0,29,2831.0,3632.82,40,8,125.27
15569.0,5,351.0,686.31,27,103,137.26
13929.0,2,130.0,607.95,8,169,303.98
15864.0,6,370.0,863.01,16,22,143.84
16755.0,3,962.0,1416.23,133,114,472.08
13141.0,5,1506.0,2343.21,113,84,468.64
17619.0,1,127.0,217.62,71,312,217.62
14496.0,2,150.0,465.95,16,311,232.98
13881.0,20,3733.0,7893.15,72,3,394.66
13802.0,3,1176.0,2400.4,55,138,800.13
18202.0,3,581.0,1313.99,55,199,438.0
15589.0,3,243.0,458.73,28,255,152.91
14411.0,1,175.0,896.1,14,310,896.1
17560.0,4,393.0,651.67,22,94,162.92
14798.0,3,150.0,173.74,11,52,57.91
17334.0,2,211.0,244.71,11,302,122.36
13871.0,13,2780.0,6185.31,155,22,475.79
12842.0,2,495.0,901.99,34,70,450.99
15797.0,4,190.0,516.45,8,113,129.11
13590.0,6,1230.0,1650.66,70,11,275.11
17843.0,1,113.0,201.13,36,303,201.13
16425.0,1,199.0,292.4,21,302,292.4
14555.0,2,121.0,308.93,18,57,154.47
15406.0,2,233.0,479.42,51,31,239.71
13171.0,3,229.0,366.51,37,21,122.17
13893.0,1,147.0,640.0,21,297,640.0
12372.0,3,767.0,1191.99,34,71,397.33
16494.0,1,624.0,787.38,47,296,787.38
15382.0,6,3722.0,5735.92,193,14,955.99
12654.0,5,264.0,551.83,31,10,110.37
16182.0,4,664.0,1162.07,17,72,290.52
12714.0,5,2971.0,4312.11,216,9,862.42
13951.0,3,357.0,612.84,38,176,204.28
18094.0,7,1193.0,2191.58,39,81,313.08
18155.0,3,245.0,362.8,19,75,120.93
16441.0,2,173.0,373.75,22,67,186.88
14895.0,20,4539.0,10175.79,273,7,508.79
12845.0,4,79.0,165.64,26,267,41.41
18188.0,3,942.0,1637.76,63,15,545.92
15847.0,2,188.0,321.21,22,38,160.61
13851.0,3,1141.0,1705.43,77,95,568.48
16841.0,6,1915.0,1798.27,101,36,299.71
13675.0,2,325.0,484.72,25,151,242.36
15676.0,3,2063.0,3230.89,191,18,1076.96
16159.0,1,236.0,348.2,14,281,348.2
12817.0,1,53.0,133.54,4,281,133.54
15393.0,2,150.0,231.86,10,16,115.93
13382.0,1,131.0,219.64,15,280,219.64
17325.0,1,60.0,96.8,6,280,96.8
14214.0,5,742.0,973.27,64,30,194.65
12754.0,3,427.0,311.64,49,235,103.88
14817.0,2,641.0,1015.3,52,200,507.65
15869.0,2,118.0,129.12,13,277,64.56
16495.0,3,316.0,612.26,78,3,204.09
14350.0,1,183.0,282.93,18,274,282.93
16080.0,2,128.0,217.16,10,81,108.58
18149.0,3,231.0,474.51,11,50,158.17
16652.0,7,1831.0,4936.82,74,58,705.26
13043.0,1,143.0,332.33,13,273,332.33
16693.0,2,204.0,441.01,58,68,220.51
15381.0,2,129.0,288.9,8,213,144.45
18189.0,2,566.0,1071.34,65,77,535.67
15433.0,2,534.0,533.3,40,213,266.65
12514.0,1,440.0,959.68,51,267,959.68
13072.0,1,69.0,177.15,7,266,177.15
14110.0,12,1960.0,4242.45,94,3,353.54
13591.0,3,485.0,1027.08,56,64,342.36
16626.0,17,1763.0,3506.54,86,0,206.27
15703.0,1,66.0,211.5,5,264,211.5
17134.0,2,102.0,401.65,21,106,200.83
16728.0,4,677.0,1010.17,218,46,252.54
16384.0,2,260.0,562.2,33,89,281.1
16036.0,2,581.0,705.64,55,87,352.82
17096.0,4,334.0,955.68,46,15,238.92
14607.0,14,2181.0,3929.58,38,15,280.68
17966.0,5,871.0,450.09,53,37,90.02
12545.0,2,514.0,851.83,42,75,425.91
14476.0,1,132.0,213.25,17,257,213.25
15083.0,1,38.0,77.7,5,256,77.7
13760.0,2,197.0,286.79,50,54,143.39
13901.0,5,1598.0,2654.34,144,72,530.87
14851.0,2,322.0,503.25,28,23,251.62
14128.0,2,564.0,632.5,40,60,316.25
14441.0,4,446.0,1611.09,43,0,402.77
13803.0,1,121.0,277.07,17,255,277.07
15906.0,7,544.0,1472.79,113,19,210.4
12888.0,2,76.0,307.92,4,214,153.96
13988.0,6,2762.0,3832.29,188,19,638.72
16788.0,2,311.0,594.03,138,123,297.02
16092.0,3,628.0,797.56,37,114,265.85
15528.0,1,110.0,207.58,26,254,207.58
14890.0,1,51.0,125.65,7,253,125.65
17071.0,9,1171.0,2341.88,102,28,260.21
13883.0,5,1394.0,2514.73,108,10,502.95
17701.0,1,109.0,388.65,24,252,388.65
13781.0,1,30.0,113.54,17,250,113.54
17758.0,8,2091.0,3407.55,310,19,425.94
14023.0,2,336.0,573.32,30,7,286.66
16142.0,1,401.0,498.99,37,249,498.99
17956.0,1,1.0,7.5,1,249,7.5
17492.0,1,155.0,356.12,12,248,356.12
13525.0,2,107.0,211.92,5,14,105.96
17409.0,2,105.0,636.55,13,184,318.28
15917.0,1,42.0,98.05,12,247,98.05
17045.0,3,106.0,270.24,20,113,90.08
14006.0,3,405.0,646.64,22,115,215.55
14457.0,1,79.0,102.39,4,310,102.39
16109.0,2,366.0,423.06,18,218,211.53
16321.0,5,135.0,369.3,7,72,73.86
15753.0,1,27.0,14.85,1,304,14.85
17881.0,1,32.0,133.35,8,304,133.35
13848.0,3,135.0,62.37,3,92,20.79
15087.0,1,188.0,240.58,15,281,240.58
18280.0,1,45.0,174.5,10,277,174.5
14297.0,4,781.0,1231.97,48,17,307.99
14352.0,4,529.0,1004.31,44,157,251.08
17133.0,7,666.0,1436.94,13,15,205.28
17152.0,3,235.0,722.27,9,194,240.76
12831.0,1,117.0,188.35,9,262,188.35
14794.0,7,673.0,1225.06,68,2,175.01
18078.0,2,142.0,322.33,27,217,161.17
14818.0,3,258.0,540.05,41,73,180.02
18272.0,6,1864.0,2991.46,99,2,498.58
16209.0,5,618.0,947.95,37,88,189.59
13005.0,2,172.0,458.3,21,173,229.15
14958.0,3,129.0,393.88,33,147,131.29
17054.0,5,783.0,1208.23,64,28,241.65
16188.0,4,773.0,958.9,65,44,239.72
14628.0,2,272.0,644.21,22,91,322.11
14111.0,4,185.0,363.75,10,14,90.94
15813.0,2,540.0,1123.81,40,207,561.91
13772.0,3,546.0,1109.93,141,33,369.98
14163.0,4,630.0,1841.66,36,87,460.41
14105.0,1,795.0,1227.98,74,239,1227.98
15135.0,1,43.0,139.05,9,239,139.05
17367.0,1,141.0,164.79,33,238,164.79
15172.0,5,1437.0,1529.82,106,8,305.96
16947.0,1,291.0,387.03,21,235,387.03
16399.0,2,243.0,379.38,68,19,189.69
13376.0,3,493.0,879.31,45,99,293.1
17217.0,1,24.0,112.6,9,234,112.6
17734.0,3,401.0,673.24,40,53,224.41
14905.0,2,272.0,577.9,14,157,288.95
16103.0,6,498.0,1338.2,30,7,223.03
12506.0,1,23.0,72.6,23,232,72.6
17631.0,3,325.0,502.92,39,1,167.64
